Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

LAMMPS (22 Jul 2025 - Update 3)
KOKKOS mode with Kokkos version 4.6.2 is enabled
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (51.046552 51.046552 51.046552)
  1 by 1 by 1 MPI processor grid
WARNING: Pair style lj/class2/coul/long/kk in data file differs from currently defined pair style lj/class2/coul/cut/kk (src/read_data.cpp:811)
  reading atoms ...
  6320 atoms
  reading velocities ...
  6320 velocities
  scanning bonds ...
  4 = max bonds/atom
  scanning angles ...
  12 = max angles/atom
  scanning dihedrals ...
  21 = max dihedrals/atom
  scanning impropers ...
  8 = max impropers/atom
  orthogonal box = (0 0 0) to (51.046552 51.046552 51.046552)
  1 by 1 by 1 MPI processor grid
  reading bonds ...
  6310 bonds
  reading angles ...
  11200 angles
  reading dihedrals ...
  13970 dihedrals
  reading impropers ...
  6300 impropers
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        1       
  special bond factors coul:  0        0        1       
     4 = max # of 1-2 neighbors
     6 = max # of 1-3 neighbors
    10 = max # of special neighbors
  special bonds CPU = 0.003 seconds
  read_data CPU = 0.253 seconds
Generated 21 of 21 mixed pair_coeff terms from sixthpower/sixthpower mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 4000, page size: 100000
  master list distance cutoff = 11.5
  ghost atom cutoff = 11.5
  binsize = 11.5, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/class2/coul/cut/kk, perpetual
      attributes: full, newton off, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : real
  Current step  : 0
  Time step     : 0.5
Per MPI rank memory allocation (min/avg/max) = 23.8 | 23.8 | 23.8 Mbytes
   Step          Time           Temp          Press         Enthalpy        TotEng         KinEng         PotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         E_coul         Volume           Lx             Ly             Lz          Density          Pxx            Pyy            Pzz      
     99000   49500          304.11931      8212.2561      33057.97       25584.064      5728.3118      19855.752      2755.92        5189.9646     -4306.2626      223.64052     -3316.7913      19309.281      62403.542      39.6646        39.6646        39.6646        1.3428594      8030.0522      8218.6983      8388.0177    
    100000   50000          300.25922      9953.4988      34037.244      24979.056      5655.6042      19323.452      2702.0315      5305.2597     -4336.7472      204.24028     -3381.4956      18830.163      62400.726      39.664003      39.664003      39.664003      1.34292        10563.242      10109.549      9187.7054    
    101000   50500          299.62471      11339.392      38725.232      28400.988      5643.6527      22757.335      2646.0887      5243.0301     -4307.0427      229.58475     -3311.2484      22256.923      62429.898      39.670183      39.670183      39.670183      1.3422925      10577.604      11669.349      11771.221    
    102000   51000          300.71909      10563.835      35892.118      26300.014      5664.2662      20635.748      2721.8592      5283.5994     -4393.0674      219.50992     -3371.213       20175.06       62261.037      39.634384      39.634384      39.634384      1.345933       9836.765       11188.21       10666.531    
    103000   51500          297.56528      8628.7842      34318.382      26460.549      5604.8618      20855.687      2696.2213      5299.5962     -4308.682       245.92058     -3319.8977      20242.529      62442.075      39.672763      39.672763      39.672763      1.3420307      6606.6784      10797.927      8481.7474    
    104000   52000          301.05541      9604.497       35037.271      26337.944      5670.6011      20667.343      2775.7707      5260.1306     -4343.7532      233.60194     -3328.8892      20070.482      62106.22       39.601506      39.601506      39.601506      1.349288       7920.1125      11832.249      9061.1298    
    105000   52500          302.84066      11617.472      37933.97       27399.795      5704.2276      21695.567      2699.7274      5162.5288     -4343.3427      240.41459     -3298.8499      21235.089      62174.599      39.616034      39.616034      39.616034      1.3478041      11132.485      10540.535      13179.397    
    106000   53000          294.80794      9428.2322      35438.989      26917.124      5552.9253      21364.199      2679.2869      5292.2597     -4306.6757      231.97159     -3373.7716      20841.128      61976.705      39.573959      39.573959      39.573959      1.3521077      9865.1578      9076.0516      9343.4871    
    107000   53500          299.99638      9847.064       36611.511      27705.567      5650.6534      22054.914      2766.1337      5154.2225     -4326.1625      223.95547     -3364.2368      21601.002      62015.08       39.582125      39.582125      39.582125      1.351271       9616.7279      11116.077      8808.3867    
    108000   54000          301.66822      9970.4297      37477.649      28442.67       5682.1438      22760.526      2643.6066      5251.8284     -4276.9999      225.11807     -3381.8872      22298.86       62135.154      39.607655      39.607655      39.607655      1.3486597      10703.81       10505.926      8701.5533    
    109000   54500          303.78636      10346.617      36686.43       27310.157      5722.0405      21588.116      2701.2043      5258.7884     -4298.8695      223.32839     -3371.5594      21075.224      62137.815      39.60822       39.60822       39.60822       1.348602       10124.764      11569.389      9345.6973    
    110000   55000          297.1038       12085.056      38599.329      27705.939      5596.1695      22109.769      2663.375       5289.3784     -4261.8998      206.0054      -3324.5027      21537.413      61807.117      39.53783       39.53783       39.53783       1.3558177      12806.013      12678.596      10770.561    
    111000   55500          297.46444      9542.1168      36737.677      28111.136      5602.9625      22508.174      2698.3519      5165.3246     -4228.6554      231.15864     -3391.8181      22033.812      61989.205      39.576619      39.576619      39.576619      1.3518351      9057.8072      10884.524      8684.0196    
    112000   56000          300.98574      11888.871      38639.066      27890.601      5669.2888      22221.312      2705.9905      5215.3002     -4281.036       244.3387      -3336.8227      21673.541      61991.183      39.57704       39.57704       39.57704       1.3517919      11235.158      11345.324      13086.131    
    113000   56500          305.28158      11576.481      36632.634      26220.669      5750.2041      20470.465      2695.042       5203.8195     -4253.6512      225.16031     -3373.1729      19973.267      61670.898      39.508762      39.508762      39.508762      1.3588124      12352.324      11720.372      10656.746    
    114000   57000          296.52561      12258.171      39255.945      28264.623      5585.2789      22679.344      2738.9113      5226.9027     -4222.4586      225.55392     -3392.6443      22103.079      61482.055      39.468394      39.468394      39.468394      1.362986       10724.426      13431.263      12618.824    
    115000   57500          304.58819      11777.34       37347.461      26772.281      5737.1435      21035.137      2763.852       5185.1571     -4281.2611      213.75866     -3275.5895      20429.22       61569.367      39.487069      39.487069      39.487069      1.3610532      10732.236      10915.408      13684.376    
    116000   58000          306.70791      11804.869      37673.896      27079.464      5777.07        21302.394      2761.3778      5201.2703     -4300.1657      249.49391     -3327.74        20718.157      61537.614      39.480279      39.480279      39.480279      1.3617554      11663.84       12608.069      11142.698    
    117000   58500          303.33934      12244.222      37688.991      26731.462      5713.6205      21017.841      2716.0884      5123.052      -4356.5799      228.01103     -3281.4266      20588.697      61362.849      39.44287       39.44287       39.44287       1.3656338      11586.496      12877.288      12268.883    
    118000   59000          299.49856      11924.523      38428.198      27765.721      5641.2766      22124.445      2682.8225      5160.2257     -4271.8896      219.19693     -3270.2805      21604.37       61311.394      39.431842      39.431842      39.431842      1.3667799      12887.432      11946.366      10939.771    
    119000   59500          300.83353      12601.111      38832.378      27552.609      5666.4217      21886.187      2764.793       5188.1067     -4243.4788      229.75328     -3359.0573      21306.07       61378.392      39.4462        39.4462        39.4462        1.365288       13020.534      13443.769      11339.028    
    120000   60000          298.14336      11506.103      37309.514      27025.131      5615.7503      21409.381      2755.0631      5256.3913     -4302.4739      254.71781     -3222.8873      20668.57       61287.803      39.426784      39.426784      39.426784      1.367306       12018.739      10095.035      12404.535    
    121000   60500          297.93475      11775.634      38142.844      27567.859      5611.8211      21956.038      2648.5388      5250.6764     -4280.962       220.20943     -3291.2287      21408.804      61577.152      39.488733      39.488733      39.488733      1.3608811      11444.983      12934.261      10947.657    
    122000   61000          300.00249      11259.082      36390.676      26329.681      5650.7685      20678.912      2698.3035      5236.2481     -4255.5751      257.83408     -3368.2818      20110.383      61272.004      39.423396      39.423396      39.423396      1.3676586      11353.893      12308.473      10114.881    
    123000   61500          296.73268      13133.386      39135.425      27407.232      5589.1792      21818.053      2713.7511      5191.2063     -4245.14        248.79019     -3277.2272      21186.672      61232.009      39.414816      39.414816      39.414816      1.3685519      12253.137      15156.228      11990.793    
    124000   62000          297.04655      13252.875      40494.211      28644.273      5595.0913      23049.182      2651.5235      5240.3684     -4210.8612      222.85902     -3248.8218      22394.114      61309.822      39.431505      39.431505      39.431505      1.3668149      12983.996      13932.93       12841.7      
    125000   62500          303.4342       13162.09       40305.165      28571.361      5715.4073      22855.954      2625.7566      5234.192      -4245.4517      227.07551     -3242.4785      22256.86       61127.704      39.392423      39.392423      39.392423      1.3708871      13964.26       12997.128      12524.881    
    126000   63000          304.73931      13350.869      39569.694      27699.189      5739.9899      21959.199      2678.9114      5190.4928     -4256.7948      259.6377      -3231.7036      21318.656      60965.45       39.357538      39.357538      39.357538      1.3745356      13914.062      13335.659      12802.886    
    127000   63500          299.71459      12032.273      36729.874      26076.077      5645.3458      20430.732      2620.9614      5256.1055     -4247.9917      250.43156     -3308.0806      19859.305      60712.878      39.303112      39.303112      39.303112      1.3802538      12739.356      11201.329      12156.135    
    128000   64000          298.53153      12818.412      39122.466      27743.619      5623.0618      22120.557      2648.5408      5230.3293     -4278.1649      225.13456     -3229.1728      21523.891      60867.874      39.33653       39.33653       39.33653       1.3767391      12076.605      13231.37       13147.262    
    129000   64500          300.94759      13019.963      38822.959      27297.757      5668.5702      21629.187      2673.9618      5203.6599     -4224.4787      239.07966     -3230.9791      20967.944      60696.392      39.299554      39.299554      39.299554      1.3806287      12816.349      12933.65       13309.891    
    130000   65000          299.24194      13090.937      39340.644      27754.727      5636.443       22118.284      2665.2256      5215.7348     -4203.5062      212.0501      -3246.178       21474.958      60685.338      39.297168      39.297168      39.297168      1.3808802      13893.081      13759.938      11619.793    
    131000   65500          295.19527      14365.971      40414.365      27727.83       5560.221       22167.609      2719.2169      5219.7375     -4223.3266      204.57434     -3248.8512      21496.258      60552.511      39.268476      39.268476      39.268476      1.3839093      14218.396      14954.808      13924.71     
    132000   66000          299.42491      11819.729      37337.602      26910.148      5639.8894      21270.258      2613.4229      5161.6795     -4223.7251      230.88924     -3231.9365      20719.928      60491.574      39.255299      39.255299      39.255299      1.3853034      10916.003      13256.505      11286.68     
    133000   66500          296.79651      13281.464      38335.835      26622.881      5590.3815      21032.499      2670.4236      5294.337      -4230.7079      234.72549     -3267.3619      20331.083      60470.648      39.250772      39.250772      39.250772      1.3857827      13056.427      14699.274      12088.69     
    134000   67000          301.6598       13932.77       38935.061      26650.264      5681.9852      20968.279      2696.6978      5153.5313     -4223.2015      210.08147     -3230.8244      20361.994      60458.122      39.248062      39.248062      39.248062      1.3860699      14715.228      13721.491      13361.589    
    135000   67500          305.64561      13746.163      38878.767      26764.374      5757.0608      21007.314      2658.8873      5209.8308     -4200.3991      226.2259      -3284.6667      20397.435      60428.838      39.241724      39.241724      39.241724      1.3867415      13400.033      14393.6        13444.857    
    136000   68000          296.36273      14087.488      39334.242      26915.789      5582.211       21333.578      2740.639       5206.081      -4235.8352      241.26613     -3279.0431      20660.47       60444.681      39.245153      39.245153      39.245153      1.3863781      14716.885      14260.628      13284.95     
    137000   68500          301.49941      13457.169      38783.003      26948.084      5678.964       21269.12       2683.7615      5206.9145     -4227.0838      232.27076     -3333.8164      20707.074      60302.548      39.214368      39.214368      39.214368      1.3896458      14108.834      14679.923      11582.751    
    138000   69000          303.15139      13008.43       37822.284      26409.222      5710.0804      20699.141      2700.8187      5323.4812     -4220.906       225.69748     -3297.554       19967.604      60159.113      39.183252      39.183252      39.183252      1.3929591      13515.462      12145.045      13364.781    
    139000   69500          308.39108      13025.379      37730.081      26288.749      5808.7738      20479.975      2662.8788      5258.1847     -4207.0226      230.28883     -3253.3462      19788.992      60229.651      39.19856       39.19856       39.19856       1.3913277      13734.437      13176.276      12165.424    
    140000   70000          295.87586      12846.966      38043.619      26784.525      5573.0404      21211.485      2669.7132      5174.9894     -4196.5218      257.06277     -3204.85        20511.091      60093.424      39.168985      39.168985      39.168985      1.3944817      13288.765      12212.621      13039.513    
    141000   70500          297.74402      13786.934      38908.641      26807.776      5608.2286      21199.547      2680.9543      5275.4552     -4257.1634      242.03168     -3276.6936      20534.963      60182.862      39.188407      39.188407      39.188407      1.3924094      15171.499      13826.137      12363.167    
    142000   71000          297.17997      15050.87       40885.672      27720.529      5597.6042      22122.925      2665.5618      5258.8701     -4258.6103      236.3224      -3297.4066      21518.188      59977.463      39.143774      39.143774      39.143774      1.3971778      15256.448      16228.094      13668.067    
    143000   71500          299.13034      13706.213      41053.64       29048.824      5634.3409      23414.484      2722.6577      5260.4921     -4201.5926      237.54567     -3256.9802      22652.361      60056.794      39.161025      39.161025      39.161025      1.3953322      10791.903      15718.307      14608.428    
    144000   72000          298.54805      14955.07       41859.956      28755.564      5623.3731      23132.19       2670.539       5293.6704     -4178.91        241.95208     -3308.076       22413.015      60083.127      39.166748      39.166748      39.166748      1.3947207      16039.152      15174.453      13651.606    
    145000   72500          297.64834      13547.558      39669.325      27815.745      5606.4264      22209.319      2627.6389      5162.1998     -4156.3031      248.42546     -3189.1184      21516.476      59994.663      39.147516      39.147516      39.147516      1.3967773      12136.931      14871.65       13634.094    
    146000   73000          301.00747      14713.576      41078.258      28177.323      5669.698       22507.625      2635.4692      5255.4287     -4162.0052      212.73502     -3254.2966      21820.293      60121.121      39.175002      39.175002      39.175002      1.3938393      13976.432      14927.799      15236.497    
    147000   73500          296.22737      12988.83       38481.873      27144.776      5579.6613      21565.115      2683.8679      5282.4755     -4171.7206      253.02617     -3277.9462      20795.412      59848.87       39.115779      39.115779      39.115779      1.4001798      12413.746      13542.356      13010.388    
    148000   74000          300.07824      15129.889      40972.013      27791.781      5652.1954      22139.586      2564.5368      5225.8393     -4214.7727      234.82362     -3200.7236      21529.883      59732.601      39.090433      39.090433      39.090433      1.4029053      13874.443      16213.915      15301.307    
    149000   74500          297.28084      16647.528      41709.332      27250.636      5599.5042      21651.132      2683.4736      5289.9161     -4182.7096      226.33753     -3218.1714      20852.285      59552.978      39.05121       39.05121       39.05121       1.4071367      14543.777      18422.775      16976.033    
    150000   75000          307.89823      15180.733      40780.067      27547.099      5799.4906      21747.608      2529.7465      5279.3307     -4203.8728      248.5952      -3229.4658      21123.274      59770.74       39.09875       39.09875       39.09875       1.4020101      15202.351      16851.711      13488.137    
    151000   75500          299.85611      15563.659      40815.455      27260.934      5648.0114      21612.923      2701.6053      5209.9301     -4195.6712      209.76406     -3175.0108      20862.305      59716.805      39.086986      39.086986      39.086986      1.4032764      16159.74       16281.207      14250.029    
    152000   76000          298.70967      15092.029      40593.858      27467.278      5626.4172      21840.861      2705.5672      5243.7538     -4198.0964      233.97852     -3260.8285      21116.486      59638.685      39.069935      39.069935      39.069935      1.4051145      13632.194      16901.514      14742.38     
    153000   76500          292.18595      16685.534      43325.518      28810.179      5503.5382      23306.641      2670.5285      5252.8448     -4216.9679      236.28766     -3282.6651      22646.612      59650.105      39.072428      39.072428      39.072428      1.4048455      16266.9        19205.509      14584.192    
    154000   77000          299.40037      15695.656      40943.734      27334.429      5639.4272      21695.002      2652.9611      5177.0021     -4170.7896      250.57021     -3161.2592      20946.517      59453.931      39.029548      39.029548      39.029548      1.4094809      15289.708      16409.736      15387.524    
    155000   77500          301.20541      16083.704      40753.483      26823.556      5673.4263      21150.13       2694.9176      5239.761      -4104.4977      230.69624     -3271.8765      20361.129      59386.381      39.014761      39.014761      39.014761      1.4110841      17449.149      14810.55       15991.413    
    156000   78000          296.5417       16035.563      40973.776      27033.148      5585.5819      21447.566      2736.0316      5201.0291     -4180.59        238.40037     -3176.5394      20629.234      59610.427      39.063763      39.063763      39.063763      1.4057806      14831.067      16442.882      16832.741    
    157000   78500          298.95105      15062.456      39579.492      26501.456      5630.9638      20870.492      2671.0573      5247.636      -4180.6099      237.04301     -3235.5506      20130.916      59534.795      39.047235      39.047235      39.047235      1.4075665      15369.629      17053.549      12764.19     
    158000   79000          293.27718      15803.339      40793.488      27099.257      5524.0923      21575.165      2611.271       5175.6567     -4109.5729      248.71526     -3232.4427      20881.538      59417.298      39.021531      39.021531      39.021531      1.4103499      16009.265      15771.32       15629.431    
    159000   79500          298.73444      16306.117      41135.081      27064.95       5626.8838      21438.067      2680.054       5236.0644     -4124.8178      244.47029     -3266.4088      20668.704      59165.93       38.966425      38.966425      38.966425      1.4163418      15456.794      17436.525      16025.032    
    160000   80000          298.76674      16340.118      41386.83       27277.326      5627.4923      21649.833      2556.1717      5270.1352     -4070.381       226.43993     -3148.2111      20815.679      59208.038      38.975667      38.975667      38.975667      1.4153345      15808.113      17001.37       16210.872    
    161000   80500          301.77559      14665.254      39369.722      26666.759      5684.1661      20982.593      2703.8145      5257.9468     -4175.4237      220.93212     -3184.5372      20159.86       59393.589      39.01634       39.01634       39.01634       1.4109129      13837.214      14987.611      15170.936    
    162000   81000          304.09436      19614.894      44124.668      27280.506      5727.8419      21552.665      2593.0502      5218.0831     -4085.2723      231.75937     -3153.3277      20748.372      58882.676      38.904142      38.904142      38.904142      1.4231551      21276.985      18638.354      18929.344    
    163000   81500          301.3355       15897.425      40427.256      26715.515      5675.8767      21039.638      2616.2776      5196.0703     -4141.9496      227.33887     -3155.0803      20296.981      59141.172      38.960989      38.960989      38.960989      1.4169347      16342.761      16596.584      14752.931    
    164000   82000          301.22987      16690.183      41705.447      27298.061      5673.887       21624.174      2641.2722      5150.6015     -4175.5016      224.98043     -3111.6258      20894.448      59189.982      38.971705      38.971705      38.971705      1.4157663      16876.98       17792.59       15400.978    
    165000   82500          298.32783      15803.551      39624.879      26035.529      5619.225       20416.304      2570.7202      5250.1276     -4080.8956      252.50442     -3169.5889      19593.436      58961.443      38.921482      38.921482      38.921482      1.4212539      16725.546      14433.085      16252.023    
    166000   83000          305.29046      17203.223      41389.736      26578.769      5750.3713      20828.397      2594.5919      5186.215      -4107.4837      221.3085      -3193.0057      20126.771      59033.387      38.937306      38.937306      38.937306      1.4195218      17265.598      17466.914      16877.158    
    167000   83500          299.23736      15948.977      41273.151      27601.394      5636.3568      21965.037      2553.3231      5240.601      -4101.8983      224.18629     -3194.0323      21242.857      58778.112      38.8811        38.8811        38.8811        1.4256869      14768.922      17544.009      15533.999    
    168000   84000          298.56648      16936.787      40933.652      26365.644      5623.7203      20741.923      2630.1202      5180.6515     -4091.9701      204.67735     -3154.8011      19973.246      58978.439      38.925221      38.925221      38.925221      1.4208443      14992.112      18656.125      17162.123    
    169000   84500          297.61645      16434.996      39899.915      25772.455      5605.8256      20166.629      2673.8772      5227.8126     -4201.6373      237.23471     -3151.0615      19380.403      58941.15       38.917016      38.917016      38.917016      1.4217432      14641.203      18218.131      16445.653    
    170000   85000          301.84347      16496.81       40883.523      26683.167      5685.4448      20997.722      2622.9307      5265.0291     -4161.4521      244.89385     -3245.4379      20271.759      59023.286      38.935085      38.935085      38.935085      1.4197648      16781.157      17352.697      15356.575    
    171000   85500          300.53986      16271.615      39751.343      25742.288      5660.8903      20081.398      2629.9176      5252.6618     -4091.5237      220.77457     -3205.8807      19275.448      59034.01       38.937443      38.937443      38.937443      1.4195068      16152.613      15764.331      16897.901    
    172000   86000          299.25157      18270.284      42694.151      27033.011      5636.6243      21396.386      2551.8422      5284.3657     -4090.6137      234.39802     -3193.9126      20610.307      58776.293      38.880699      38.880699      38.880699      1.425731       17116.746      19718.687      17975.418    
    173000   86500          301.15373      17460.06       42556.341      27622.065      5672.453       21949.612      2668.77        5286.3216     -4123.011       224.87875     -3100.2888      20992.942      58649.262      38.852668      38.852668      38.852668      1.428819       18024.202      16698.57       17657.409    
    174000   87000          304.17794      16409.779      40764.524      26712.251      5729.4162      20982.835      2560.396       5249.8872     -4098.6504      232.05081     -3163.512       20202.664      58717.553      38.867742      38.867742      38.867742      1.4271572      15171.779      17913.098      16144.461    
    175000   87500          301.52039      17773.967      42541.52       27306.311      5679.3593      21626.952      2674.8861      5259.5006     -4102.2282      227.78655     -3185.0948      20752.102      58774.394      38.88028       38.88028       38.88028       1.425777       19787.957      17085.362      16448.583    
    176000   88000          297.07548      17172.76       41303.817      26602.297      5595.6362      21006.661      2655.0066      5133.9954     -4087.208       209.95966     -3223.3503      20318.258      58701.1        38.864112      38.864112      38.864112      1.4275573      15858.225      17838.989      17821.067    
    177000   88500          293.66964      16820.754      40661.793      26316.379      5531.4847      20784.894      2634.3577      5177.5318     -4078.248       238.76327     -3101.4168      19913.907      58477.894      38.81479       38.81479       38.81479       1.4330061      17627.062      16483.332      16351.869    
    178000   89000          303.819        19103.459      44243.285      27970.134      5722.6553      22247.478      2601.9859      5133.2743     -4030.6964      218.83012     -3172.6942      21496.779      58409.539      38.79966       38.79966       38.79966       1.4346832      17122.463      20706.141      19481.773    
    179000   89500          301.32823      18799.137      43898.841      27873.366      5675.7399      22197.626      2588.035       5193.4662     -4088.555       218.78087     -3069.1114      21355.01       58451.695      38.808993      38.808993      38.808993      1.4336484      19490.946      18315.584      18590.882    
    180000   90000          302.04362      19359.968      44329.419      27805.193      5689.2147      22115.979      2665.8029      5248.9047     -4113.5525      239.42789     -3159.3636      21234.759      58524.889      38.825185      38.825185      38.825185      1.4318554      18264.895      19562.295      20252.714    
    181000   90500          301.4082       16275.691      40558.706      26679.403      5677.2462      21002.157      2631.451       5233.4826     -4089.7789      242.7566      -3184.7328      20168.978      58472.587      38.813616      38.813616      38.813616      1.4331362      16077.704      17104.767      15644.603    
    182000   91000          296.90027      19228.66       45272.837      28927.966      5592.336       23335.63       2527.3498      5328.7092     -4109.0216      234.30634     -3166.5976      22520.884      58284.969      38.772058      38.772058      38.772058      1.4377494      19307.092      17942.267      20436.62     
    183000   91500          296.60254      17735.343      43291.725      28220.885      5586.7279      22634.157      2616.3292      5265.2384     -4068.5027      232.44144     -3131.525       21720.176      58266.907      38.768053      38.768053      38.768053      1.4381951      17556.223      17094.339      18555.468    
    184000   92000          298.59943      16594.439      41069.888      26906.029      5624.3408      21281.689      2582.316       5282.7609     -4077.6921      252.28497     -3136.3339      20378.353      58525.229      38.82526       38.82526       38.82526       1.4318471      16881.405      16290.064      16611.849    
    185000   92500          297.63613      19979.294      46412.96       29406.361      5606.1964      23800.165      2682.4853      5275.9072     -4111.2033      244.95002     -3186.6085      22894.634      58366.203      38.790063      38.790063      38.790063      1.4357484      21331.271      19756.943      18849.667    
    186000   93000          300.34205      18675.703      43281.761      27456.768      5657.1644      21799.604      2592.0812      5255.4658     -4095.6283      227.60325     -3186.5965      21006.678      58101.944      38.731432      38.731432      38.731432      1.4422784      19765.381      17543.731      18717.998    
    187000   93500          303.63713      19353.436      44378.815      27934.016      5719.2297      22214.787      2704.8688      5200.5606     -4122.3404      220.5169      -3156.6255      21367.806      58263.236      38.767239      38.767239      38.767239      1.4382857      19199.519      22326.26       16534.528    
    188000   94000          300.77925      18478.355      41660.446      25982.425      5665.3994      20317.025      2634.2199      5261.0531     -4130.4172      245.33853     -3111.1143      19417.945      58177.098      38.748124      38.748124      38.748124      1.4404153      16650.384      19693.634      19091.048    
    189000   94500          300.97023      19720.177      45254.419      28524.722      5668.9966      22855.725      2681.679       5223.8832     -4060.8756      236.86548     -3152.2158      21926.389      58170.311      38.746618      38.746618      38.746618      1.4405833      19562.738      19816.406      19781.386    
    190000   95000          299.09321      17865.712      42040.882      26927.916      5633.6416      21294.275      2604.3917      5326.4591     -4029.9047      255.61758     -3224.285       20361.996      58003.405      38.709524      38.709524      38.709524      1.4447287      16160.583      19074.537      18362.015    
    191000   95500          295.91903      19597.599      44507.391      27877.226      5573.8534      22303.372      2636.2755      5179.7886     -4159.2029      215.77595     -3106.0499      21536.785      58185.906      38.75008       38.75008       38.75008       1.4401972      17594.243      21788.522      19410.033    
    192000   96000          298.92267      19701.46       43610.839      26985.47       5630.4293      21355.041      2679.5466      5188.7165     -4065.707       259.56478     -3092.6149      20385.535      57862.471      38.678147      38.678147      38.678147      1.4482475      18260.04       20919.541      19924.8      
    193000   96500          303.72025      17892.374      44348.982      29245.548      5720.7953      23524.753      2657.5255      5276.879      -4059.4073      226.41602     -3195.7665      22619.106      57880.442      38.682151      38.682151      38.682151      1.4477979      16747.288      19856.357      17073.479    
    194000   97000          300.35784      18534.859      45137.672      29434.06       5657.4618      23776.598      2712.4508      5231.9638     -4084.5493      226.09797     -3174.5628      22865.197      58094.415      38.729759      38.729759      38.729759      1.4424654      17750.219      19279.41       18574.947    
    195000   97500          296.84278      18917.363      43060.012      27028.715      5591.253       21437.462      2617.3629      5265.5613     -4031.7618      255.62194     -3125.8068      20456.484      58107.5        38.732667      38.732667      38.732667      1.4421405      17952.575      18762.891      20036.624    
    196000   98000          305.98702      19203.547      44536.454      28328.977      5763.4916      22565.485      2683.7856      5253.9044     -4003.7408      241.17953     -3187.0378      21577.394      57870.61       38.67996       38.67996       38.67996       1.4480439      18302.352      17924.137      21384.153    
    197000   98500          300.89808      20619.869      45956.773      28564.65       5667.6375      22897.013      2596.2907      5234.1886     -3949.0275      244.75731     -3164.1757      21934.98       57835.009      38.672027      38.672027      38.672027      1.4489352      18630.448      23091.62       20137.537    
    198000   99000          302.05919      20314.221      44993.998      27922.116      5689.5081      22232.608      2650.1744      5275.0491     -4014.6139      229.12798     -3103.8554      21196.726      57624.256      38.624996      38.624996      38.624996      1.4542345      18229.472      21675.916      21037.276    
    199000   99500          296.64591      20128.104      44927.736      28025.095      5587.5448      22437.55       2619.3751      5295.0282     -4039.4621      241.90157     -3077.619       21398.326      57580.554      38.615229      38.615229      38.615229      1.4553382      20316.483      20111.095      19956.733    
    200000   100000         300.51834      20543.862      44072.795      26771.757      5660.4849      21111.272      2578.3963      5202.7001     -4035.3977      210.32056     -3088.1979      20243.451      57744.974      38.651949      38.651949      38.651949      1.4511944      18449.312      21432.287      21749.985    
    201000   100500         302.40498      18849.133      41549.156      25685.903      5696.0211      19989.882      2642.2388      5194.4218     -3984.0347      251.21246     -3153.5224      19039.566      57706.531      38.64337       38.64337       38.64337       1.4521611      17988.29       20641.387      17917.722    
    202000   101000         300.13917      22505.506      47701.409      28860.401      5653.3431      23207.058      2608.8558      5158.1324     -4051.7777      224.68355     -3000.8026      22267.967      57403.644      38.575641      38.575641      38.575641      1.4598234      22492.721      24362.074      20661.722    
    203000   101500         301.46342      20841.617      46073.755      28580.913      5678.2862      22902.627      2705.8773      5230.5139     -4033.5758      252.58356     -2990.1136      21737.341      57551.027      38.608627      38.608627      38.608627      1.4560849      21368.497      20706.796      20449.557    
    204000   102000         299.07303      20689.458      44555.351      27205.334      5633.2615      21572.072      2702.8541      5243.0886     -4022.0909      230.71958     -2953.387       20370.888      57500.936      38.597422      38.597422      38.597422      1.4573533      19895.623      21925.893      20246.858    
    205000   102500         298.78709      19411.21       44396.135      28065.459      5627.8755      22437.584      2635.0084      5288.0078     -4018.0475      239.85706     -3071.139       21363.897      57686.696      38.638942      38.638942      38.638942      1.4526604      17864.849      19137.191      21231.589    
    206000   103000         298.47537      20320.618      44351.939      27292.656      5622.0041      21670.652      2573.1217      5211.7315     -3952.6066      244.71831     -3103.8394      20697.526      57563.604      38.611439      38.611439      38.611439      1.4557668      18446.536      23101.444      19413.874    
    207000   103500         296.58938      22302.723      47462.087      28779.752      5586.4801      23193.272      2573.8716      5251.04       -3996.2298      229.59541     -3034.4102      22169.405      57437.745      38.583278      38.583278      38.583278      1.4589567      23116.484      22372.187      21419.499    
    208000   104000         295.03694      19326.487      44416.968      28237.218      5557.2386      22679.98       2668.7638      5166.638      -3933.7699      232.26229     -3109.2474      21655.333      57404.108      38.575745      38.575745      38.575745      1.4598116      19944.997      20226.362      17808.104    
    209000   104500         300.21838      20388.479      44263.581      27207.39       5654.835       21552.555      2561.2265      5365.0131     -4018.1029      237.94023     -3039.0718      20445.549      57361.612      38.566224      38.566224      38.566224      1.4608931      19954.865      19413.536      21797.035    
